1;olen uusi tarmokas tekijä ja rohkea keskustelija kuuntelen ja teen päätökset koonaistilanteen huomioiden unohtamatta syrjäseutuja yrittäjänä tiedän mitä vaikeiden ratkaisujen tekeminen on ;valtuutettuna haluan että päätöksissä mennään kuntalaisten etu edellä eikä poliittisen edun tavoittelulla lapsista ja vanhuksista pitää huolehtia monipuolisin palveluin on turvattava riittävät resurssit on tärkeää että lapset ja nuoret pääsevät harrastamaan mm palveluverkostoa voidaan laajentaa erityisesti syrjäseuduilla tekemällä yhteistyötä naapurikuntien kanssa ja valita yhteiset virkamiehet ajattelemaan vakka suomen etua byrokratiaa vähemmän enemmän elinvoimaa ja hyvinvointia
0;pyrin toimimaan päätöksenteossa vastuullisesti niin itseäni kuin kaikkia kuntalaisia kohtaan olen harkitseva ja otan asioista selvää ennen päätöksentekoa arvostan muiden mielipiteitä ja ehdotuksia ;nykyinen kouluverkosto tulee säilyttää ja koulutusta tulee kehittää sekä tehostaa kaikkia palveluita ei tule siirtää kuntakeskukseen lasten päivähoito ja varhaiskasvatus tulee turvata ja ikääntyneiden huolenpitoa on parannettava kunnan palveluiden ja viihtyisyyden kehittäminen siten että erityisesti nuoret ja lapsiperheet kokevat sastamalan houkuttelevaksi ja saavat heidät asettumaan kuntamme asukkaiksi siinä tarvitaan myös panostuksia yrityksiin ja yrittäjiin työpaikkojen luomiseksi
0;olen ollut aktiivinen kuntapolitiikassa osaan asioita olen perehtynyt kaavoituslautakunnassa siihen miten luodaan toimiva ympäristö sekä asumiselle että yrityselämälle luontoa unohtamatta ;entisenä yläkoulun opettajana tiedän hyvin nykyiset kouluun liittyvät ongelmat siksi haluan paneutua perusopetukseen ja ammattikoulutukseen kangasalla koulutuksesta ei kunta saa enää säästää koulua pitää kehittää vain koulutuksen korkea taso turvaa tasa arvoiset mahdollisuudet hyvään elämään asuinkunnasta riippumatta pojat pitää pelastaa syrjäytymästä kouluihin on saatava tarpeellinen määrä psykologeja ja kuraattoreita että ongelmat oppimisessa havaitaan ajoissa
0;ajan ihmisten ja nuorten asiaa tulevaisuuden hyväksi ilman laadukasta koulutusta ja virkistävää vapaa aikaa nuorilla ei ole tulevaisuudessa mitään mahdollisuutta pärjätä yhä kovenevassa kilpailussa ;koulujen toimintaedellytykset kuntoon kaikilla mittareilla pienet ryhmäkoot ja laadukas opetus lisäksi vanhusten on saatava riittävä ja inhimillinen hoito
0;olen kiinnostunut kuntapolitiikasta ja haluan vaikuttaa varsinkin nyt kun sote ja maakuntauudistukset tehdään koen valtuutettuna olemisen motivoivaksi tehtäväksi ja aikani riittää siihen;elinvoimaisuuden kehittäminen kaikin tavoin lisää asukkaita verotuloja ja sitä kautta parempia palveluja resurssien mukaan toinen tärkeä asia on kaikki millä kuntalaisia aktivoidaan yhteisiin asioihin olen ollut yrittäjien hallituksessa mukana ja huomannut että pystymme yhdessä hienoihin tapahtumiin kolmantena asiana haluan kehittää kuntaa niin että työpaikkaomavaraisuutemme paranee lisää pk yrityksiä keski uusimaata pitää kehittää yhdessä
0;minulla on monipuolinen kokemus luottamustoimista mutta myös tavallisen kuntalaisen arjesta lähestyn asioita laaja alaisesti ja teen päätökseni tiedon pohjalta ;haluan edistää kuntalaisten tasa arvoista ja yhdenvertaista mahdollisuutta elää arkea erityisen lähellä sydäntäni ovat lasten nuorten ja lapsiperheiden kunnallisten palveluiden puolustaminen ja kehittäminen
1;minulla on rohkeutta puhua vaikeistakin aiheista minulla on paloa tehdä töitä kuntalaisten puolesta ja minulla on tahto tehdä kangasalasta parempi paikka asua yrittää ja harrastaa ;viime valtuustokaudella saavutettiin tasapainoinen kuntatalous tätä työtä on tärkeää jatkaa myös seuraavalla valtuustokaudella palveluiden tasosta tinkimättä kunnalla on soten lähdettyäkin paljon tehtävää kuntalaisten hyvinvoinnin parantamiseksi virkistysalueista on tärkeää pitää huolta läpi vuoden ja ottaa huomioon kaavoituksessa itse uskon ennaltaehkäisevään politiikkaan jossa vältetään nuorten syrjäytyminen ja ylipainoisuus lasten ja nuorten aktivoinnilla
0;olen sanavalmis määrätietoinen kun johonkin ryhdyn teen sen ja pidän lupaukseni ihmisenä olen helposti lähestyttävä haluan joensuun jossa jokaisella on hyvä olla ja jokainen on arvokas ;varhaiskasvatus lasten ja nuorten hyvinvointi ovat sydäntä lähellä johon sisältyy laadukas hoito opetus terveyspalvelut ja terveelliset tilat lisää kohtuuhintaisia vuokra asuntoja julkisten rakennusten ja kaupungin asuntojen kunto ja kunnossapito liian moni on sairastunut ja sairastuu kosteus ja homevaurioisissa päiväkodeissa kouluissa ja työpaikoilla sekä kodeissa julkinen liikenne hyvät julkiset sote palvelut vauvasta vanhuuteen kirjastopalvelut määrärahat ja maksuttomuus
0;haluan olla ääni saaristossa asuville olen työskennellyt usealla kaupungin eri osastolla ja siten koen saaneeni hyvän kuvan siitä miten asioita hoidetaan siten koen että minusta voi olla hyötyä ;tahdon asua kunnassa joka huomioi niin ympäristön kuin taloudelliset ja sosiaaliset vaikutukset yhteiskunnan hyvinvointia edisvämällä tavalla maailman kehittyy ja meidän tulee kehittyä sen mukana
0;ymmärrän monipuolisesti talousasioita ja kannatan uusia järkeviä ratkaisuja säästämisen ja palvelujen karsimisen sijaan haluan ajaa koko kaupungin yleistä etua unohtamatta ympäristöä ja luontoa ;haluan että turussa pyritään etsimään uusia hyviä käytäntöjä jotta palvelut saadaan tuotettua monipuolisina ja entistä laadukkaampina otetaan mallia muiden kuntien hyvistä käytännöistä ja monistetaan tai sovelletaan niitä omiin toimintoihin ollaan rohkeita ja ennakkoluulottomia joskus pienilläkin muutoksilla voidaan saada aikaan suuria säästöjä mielestäni on myös erittäin oleellista arvioida päätösten vaikutuksia pitkälle tulevaisuuteen ja panostaa ennaltaehkäisevään työhön
0;olen kyvykäs tutkimaan ja keskustelemaan asioista ja löytämään kompromisseja mutta kykenen taistelemaan opiskelijoiden ja eri vähemmistöjen hyväksi hyvällä osittain henkilökohtaisella kokemuksella ;vihreitä arvoja sekä kaikenlaisten vähemmistöjen tasa arvoisuutta mm parantamalla julkista liikennettä ja energiatehokkaisiin ja ympäristö ja ilmastoystävällisiin vaihtoehtoihin siirtymällä missä mahdollista haluan ottaa kaikessa päätöksenteossa huomioon pienetkin yksityiskohdat ja vaikutukset eri ihmisiin sillä useista pienistä vaikutteista muodostuu suuria vaikutuksia
0;tuon karkkilan valtuustoon osaamista liike elämän puolelta ja tuoretta näkökulmaa olen uusi kasvo karkkilan politiikkaan pyrin ensimmäiselle kaudelleni ei vanhoja klikkejä tai historiaa mikä sitoo ;on kaikkien kaupunkilaisten etu jos karkkila tunnetaan vireänä ja elinvoimaisena kaupunkina mikä houkuttelee uusia asukkaita sekä uusia yrityksiä ja työpaikkoja tämä edellyttää mm sitä että palvelut sekä tuki lapsiperheille toimii olen huolissani toisen asteen koulutuksesta karkkilassa karkkilan lukio täytyy säilyttää toivon karkkilaan myös muita opiskelupaikkoja peruskoulun päättäville nuorille liikenneyhteydet pk seudulle ja sieltä kotiin tulee olla sujuvat ja kattavat
0;olen kiinnostunut paikallispolitiikasta ja sen tekemisestä olen valmis vaikuttamaan omalla osaamisellani oulun kaupungin parhaaksi oulusta tulee tehdä hyvä kaupunki kaikille asukkaille ;lähellä sydäntäni on elinikäinen oppiminen ja terveellinen ja turvallinen ympäristö tuen kirjastoja ja kulttuuria kansalais ja työväenopistoja sekä sellaista koulutusta josta on rakentavaa hyötyä oppijalle portaatonta siirtymistä asteelta toiselle esim kuten peruskoulu niin myös jatko opinnot tulisi pystyä samanmoiseen tapaan jatkumona tarjoamaan työssä kouluttautuminen tulee olla entistä helpompaa ja siten se palvelee sekä yhteiskuntaa että työntekijän osaamisen kehittämistä
1;riikkad si politihkas gurutnuoraid s gadoallin lean o on deh la v s husa ja oktavuo aid valtakunnanpolitiikassa nuorisojärjestön puheenjohtajana olen saanut arvokkaita kokemuksia ja kontakteja ; ssanvisttiid huksen ja gieldda l igovisttiid divvun s megiela saj dat ja m ggakultuvrrala vuohta ovttasbarggu nannen norgga beale gielddaiguin nuoraid ja nissonolbmuid oa un mielde mearr dusaid dahkamii buhtes luondu asuntorakentamista ja kunnan vuokra asuntojen kunnostamista saamen kielen asemaa ja monikulttuurisuutta yhteistyön tiivistämistä norjan puolen kuntien kanssa nuorten ja naisten saamista paremmin mukaan päätöksentekoon puhdas luonto
0;elämänkokemusta alkaa olla jo riittävästi ja jonkinlainen käsitys myös yhteiskunnan toiminnasta eläkeläisenä ehdin myös paneutua kunnolla kulloinkin käsiteltäviin asioihin ;haluan kehittää utsjoesta aidosti kaksikielisen ja monikulttuurisen kestävän kehityksen edelläkävijän kuntaan olisi muuttajia ja paluumuuttajia mutta asuntoja puuttuu niitä on siis rakennettava vanhojen ihmisten kotona pärjäämistä on edistettävä ja laitospaikkoja tarvitsevien on saatava palvelut omalla äidinkielellään
1;olen nyt viidettä kertaa ehdokkaana tällä hetkellä valtuutettuna ja edelleen haluan yhdessä ja vastuullisesti huolehtia kuntalaisen arjen palveluista kuten tähänkin asti ;arjen palveluihin tulee jatkossa vieläkin enempi keskittyä lapset ja nuoret tarvitsevat hyvät edellytykset oppimiseen ja valmistumisen tulevaisuuteen niissä tuleva uusi koulurakennus näyttelee isoa roolia vapaa ajan palvelut nousee myös tärkeäksi osaksi nostavat kunnan vetovoimaa ja kuntalaisten terveyttä
0;olen kiinnostunut siitä mitä kotikaupungissamme tapahtuu nyt ja tulevaisuudessa olen sanavalmis otan asioista selvää ja kuuntelen myös herkällä korvalla ympäristöäni ; sisäisen joukkoliikenteen parantaminen jotta kaikilla kunnan asukkailla on tasavertainen mahdollisuus päästä alueen palveluiden pariin varmistaa asukkaiden äänen kuuluminen kaupungin päätöksenteossa esimerkiksi ottamalla aluetoimikunnat par
1;olen mm kaavoitusasioissa kokenut toimija haluan keskittyä kaavoituksen lisäksi yrittäjyyden edistämiseen kunnan järkevään taloudenhoitoon ja unohtamatta maalaisjärjellä hoidettuja sote asioita ;edellä kerrottujen asioiden lisäksi haluan että kunnan kouluverkkoa pystytään tarkastelemaan mm siten että mahdollisuudet yhteistyöhön joensuun kanssa tutkitaan tarkasti yläkoulun mahdollisuus lehmoon tulee myös tutkia tarkasti eikä tutkimuksia pidä teilata alkuunsa vaan tutkia mm koulun vuokraamista ennakkoluulottomasti
1;minulla on laaja työelämän päivähoidon ja koulutusalan kokemus elämä ei ole ollut helppoa mutta se on opettanut paljon olen sinnikäs rehellinen ja luotettava voimavarani käytän sinun hyväksesi ;lasten ja nuorten ikäihmisten asemaa parantamassa varhaiskasvatus kouluryhmien koossa tulee huomioida lasten nuorten oikeus erityisen tuen saamiseen kiusaamisen ja syrjään jäämisen ehkäisyyn perhepäivähoito varhaiskasvatuksen valikoimaan tasavertaisena päivähoitomuotona avoin päiväkoti ja lasten kesäleikkitoiminta voisivat tukea tehokkaammin perheitä lääkäripalvelut pitää palauttaa lähipalveluksi lopelle tietoteknisten laitteiden puute ei saa olla este palveluiden tavoitettavuuteen
0;nyt tarvitaan kohtuullisia ja järjellisiä päätöksiä syvällisen perehtymisen kautta on kertynyt ja kertyy osaamista ja sinnikkyydellä ja argumentoiden asiat saadaan eteenpäin se on minun tyylini ;vahvuuteni on että osaan paneutua huolella kaikkiin aloihin mistä kunnassa päätöksiä tehdään kuitenkin suurimmat huolenaiheet ovat tällä hetkellä lapsiperheiden aseman heikentyminen opetuspalvelujen ongelmat sekä talousvaikeudet näihin haluan löytää ratkaisuja
1;haluan tuoda kunnanvaltuustoon nuorten näkökulmaa ja ajaa nuorten asioita olen tiimipelaaja joka osaa ottaa vastuuta omista ja muidenkin asioista olen sanojeni mittainen mies ja pidän lupaukseni ;haluan edistää lasten ja nuorten aktiivisuutta liikuntaan ja muuhun vapaa ajan aktiviteettiin tahdon saada mahdollisimman monelle lapselle ja nuorelle miksei vanhemmallekin mahdollisimman pienen kynnyksen aloittaa uusia harrastuksia haluan myös järjestää tapahtumia jotka edistävät liikunnallisuutta tahdon edistää avoimuutta ja yhteistyötä ihmisten ja eri tahojen keskuudessa laukaan sisällä sekä laukaasta sen ulkopuolelle tahdon myös olla avoin kaikille ehdotuksille ja ajatuksille
0;espoolaisena historian ja yhteiskuntaopin opettajana tunnen koulujen haasteet ja vahvuudet seuraan aikaani ja ymmärrän ilmiöitä laajasti unohdetaan vastakkainasettelu ja etsitään ratkaisuja ;haluan edistää tasa arvoa ja suvaitsevaisuutta joukkoliikenteestä luodaan aito vaihtoehto liikkua pääkaupunkiseudulla panostamalla toimiviin liityntälinjoihin nopeisiin bussiyhteyksiin kaupunkikeskittymien välille ja ottamalla kaupunkipyörät laajaan käyttöön panostetaan tasalaatuiseen koulutukseen tuetaan eritystarpeisia asuinalueita taloudellisesti ja laitetaan homekoulut kuntoon satsataan varhennettuun kieltenopetukseen panostetaan kotouttamiseen ja kannetaan myös globaalia vastuuta
